Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2016,FEMALE,WHITE NON HISPANIC,Elisheva,15,79
2016,FEMALE,WHITE NON HISPANIC,Aliza,15,79
2016,FEMALE,WHITE NON HISPANIC,Malika,15,79
2016,FEMALE,WHITE NON HISPANIC,Layan,15,79
2016,FEMALE,WHITE NON HISPANIC,Shifra,15,79
2016,FEMALE,WHITE NON HISPANIC,Sabina,15,79
2016,FEMALE,WHITE NON HISPANIC,Serena,15,79
2016,FEMALE,WHITE NON HISPANIC,Willow,15,79
2016,FEMALE,WHITE NON HISPANIC,Siena,15,79
2016,FEMALE,WHITE NON HISPANIC,Adelaide,14,80
2016,FEMALE,WHITE NON HISPANIC,Blake,14,80
2016,FEMALE,WHITE NON HISPANIC,Nadia,14,80
2016,FEMALE,WHITE NON HISPANIC,Brucha,14,80
2016,FEMALE,WHITE NON HISPANIC,Liv,14,80
2016,FEMALE,WHITE NON HISPANIC,Esme,14,80
2016,FEMALE,WHITE NON HISPANIC,Reagan,14,80
2016,FEMALE,WHITE NON HISPANIC,Judy,14,80
2016,FEMALE,WHITE NON HISPANIC,Paige,14,80
2016,FEMALE,WHITE NON HISPANIC,Perel,14,80
2016,FEMALE,WHITE NON HISPANIC,Brielle,14,80
2016,FEMALE,WHITE NON HISPANIC,Malak,14,80
2016,FEMALE,WHITE NON HISPANIC,Golda,14,80
2016,FEMALE,WHITE NON HISPANIC,Tziporah,14,80
2016,FEMALE,WHITE NON HISPANIC,Mirel,14,80
2016,FEMALE,WHITE NON HISPANIC,Eden,14,80
2016,FEMALE,WHITE NON HISPANIC,Louisa,14,80
2016,FEMALE,WHITE NON HISPANIC,Brianna,14,80
2016,FEMALE,WHITE NON HISPANIC,Rifka,14,80
2016,FEMALE,WHITE NON HISPANIC,Livia,14,80
2016,FEMALE,WHITE NON HISPANIC,Rivkah,14,80
2016,FEMALE,WHITE NON HISPANIC,Vienna,13,81
2016,FEMALE,WHITE NON HISPANIC,Gia,13,81
2016,FEMALE,WHITE NON HISPANIC,Simone,13,81
2016,FEMALE,WHITE NON HISPANIC,Teagan,13,81
2016,FEMALE,WHITE NON HISPANIC,Etty,13,81
2016,FEMALE,WHITE NON HISPANIC,Gabrielle,13,81
2016,FEMALE,WHITE NON HISPANIC,Lauren,13,81
2016,FEMALE,WHITE NON HISPANIC,Amy,13,81
2016,FEMALE,WHITE NON HISPANIC,Shea,13,81
2016,FEMALE,WHITE NON HISPANIC,Tova,13,81
2016,FEMALE,WHITE NON HISPANIC,Ryan,13,81
2016,FEMALE,WHITE NON HISPANIC,Freida,13,81
2016,FEMALE,WHITE NON HISPANIC,Lia,13,81
2016,FEMALE,WHITE NON HISPANIC,Dahlia,13,81
2016,FEMALE,WHITE NON HISPANIC,Rifky,13,81
2016,FEMALE,WHITE NON HISPANIC,Frieda,13,81
2016,FEMALE,WHITE NON HISPANIC,Juniper,13,81
2016,FEMALE,WHITE NON HISPANIC,Jacqueline,12,82
2016,FEMALE,WHITE NON HISPANIC,Maia,12,82
2016,FEMALE,WHITE NON HISPANIC,Breindy,12,82
2016,FEMALE,WHITE NON HISPANIC,Hinda,12,82
2016,FEMALE,WHITE NON HISPANIC,Hadley,12,82
2016,FEMALE,WHITE NON HISPANIC,Tessa,12,82
2016,FEMALE,WHITE NON HISPANIC,Elisa,12,82
2016,FEMALE,WHITE NON HISPANIC,Camille,12,82
2016,FEMALE,WHITE NON HISPANIC,Liba,12,82
2016,FEMALE,WHITE NON HISPANIC,Edith,12,82
2016,FEMALE,WHITE NON HISPANIC,Lilah,12,82
2016,FEMALE,WHITE NON HISPANIC,Adrianna,12,82
2016,FEMALE,WHITE NON HISPANIC,Everly,12,82
2016,FEMALE,WHITE NON HISPANIC,Batya,12,82
2016,FEMALE,WHITE NON HISPANIC,Fatima,12,82
2016,FEMALE,WHITE NON HISPANIC,Basya,12,82
2016,FEMALE,WHITE NON HISPANIC,Amanda,12,82
2016,FEMALE,WHITE NON HISPANIC,Freya,12,82
2016,FEMALE,WHITE NON HISPANIC,Antonia,12,82
2016,FEMALE,WHITE NON HISPANIC,Liora,12,82
2016,FEMALE,WHITE NON HISPANIC,Laura,12,82
2016,FEMALE,WHITE NON HISPANIC,Shevy,12,82
2016,FEMALE,WHITE NON HISPANIC,Trany,12,82
2016,FEMALE,WHITE NON HISPANIC,Miri,12,82
2016,FEMALE,WHITE NON HISPANIC,Aubrey,12,82
2016,FEMALE,WHITE NON HISPANIC,Toba,12,82
2016,FEMALE,WHITE NON HISPANIC,Julie,12,82
2016,FEMALE,WHITE NON HISPANIC,Batsheva,12,82
2016,FEMALE,WHITE NON HISPANIC,Farida,11,83
2016,FEMALE,WHITE NON HISPANIC,Lilly,11,83
2016,FEMALE,WHITE NON HISPANIC,Leyla,11,83
2016,FEMALE,WHITE NON HISPANIC,Alisa,11,83
2016,FEMALE,WHITE NON HISPANIC,Zara,11,83
2016,FEMALE,WHITE NON HISPANIC,Sima,11,83
2016,FEMALE,WHITE NON HISPANIC,Diyora,11,83
2016,FEMALE,WHITE NON HISPANIC,Madina,11,83
2016,FEMALE,WHITE NON HISPANIC,Aviva,11,83
2016,FEMALE,WHITE NON HISPANIC,Daria,11,83
2016,FEMALE,WHITE NON HISPANIC,Harley,11,83
2016,FEMALE,WHITE NON HISPANIC,Kaia,11,83
2016,FEMALE,WHITE NON HISPANIC,Goldie,11,83
2016,FEMALE,WHITE NON HISPANIC,Camila,11,83
2016,FEMALE,WHITE NON HISPANIC,Valerie,11,83
2016,FEMALE,WHITE NON HISPANIC,Anne,11,83
2016,FEMALE,WHITE NON HISPANIC,Dalia,11,83
2016,FEMALE,WHITE NON HISPANIC,Tamar,11,83
2016,FEMALE,WHITE NON HISPANIC,Jenna,11,83
2016,FEMALE,WHITE NON HISPANIC,Briella,10,84
2016,FEMALE,WHITE NON HISPANIC,Yasmin,10,84
2016,FEMALE,WHITE NON HISPANIC,Zainab,10,84
2016,FEMALE,WHITE NON HISPANIC,Katerina,10,84
2016,FEMALE,WHITE NON HISPANIC,Sonia,10,84
2016,FEMALE,WHITE NON HISPANIC,Michal,10,84
2016,FEMALE,WHITE NON HISPANIC,Suri,10,84
2016,FEMALE,WHITE NON HISPANIC,Poppy,10,84
2016,FEMALE,WHITE NON HISPANIC,Ashley,10,84
2016,FEMALE,WHITE NON HISPANIC,Nicolette,10,84
2016,FEMALE,WHITE NON HISPANIC,Autumn,10,84
2016,FEMALE,WHITE NON HISPANIC,Christina,10,84
2016,FEMALE,WHITE NON HISPANIC,Evangeline,10,84
2016,FEMALE,WHITE NON HISPANIC,Finley,10,84
2016,FEMALE,WHITE NON HISPANIC,Danielle,10,84
2016,FEMALE,WHITE NON HISPANIC,Zelda,10,84
2016,FEMALE,WHITE NON HISPANIC,Delilah,10,84
2016,FEMALE,WHITE NON HISPANIC,Brooklyn,10,84
2016,FEMALE,WHITE NON HISPANIC,Margaux,10,84
2016,FEMALE,WHITE NON HISPANIC,Logan,10,84
2016,FEMALE,WHITE NON HISPANIC,Sylvia,10,84
2016,FEMALE,WHITE NON HISPANIC,Riva,10,84
2016,FEMALE,WHITE NON HISPANIC,Ana,10,84
2016,FEMALE,WHITE NON HISPANIC,Marlowe,10,84
2016,FEMALE,WHITE NON HISPANIC,Reem,10,84
2016,FEMALE,WHITE NON HISPANIC,Tamara,10,84
2016,FEMALE,WHITE NON HISPANIC,Lina,10,84
2016,FEMALE,WHITE NON HISPANIC,Maggie,10,84
2016,FEMALE,WHITE NON HISPANIC,Vanessa,10,84
2016,FEMALE,WHITE NON HISPANIC,Brynn,10,84
2016,FEMALE,WHITE NON HISPANIC,Cleo,10,84
2016,FEMALE,WHITE NON HISPANIC,Lilliana,10,84
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ethan,193,1
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ryan,160,2
2016,MALE,ASIAN AND PACIFIC ISLANDER,Muhammad,157,3
2016,MALE,ASIAN AND PACIFIC ISLANDER,Lucas,148,4
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jayden,138,5
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aiden,133,6
2016,MALE,ASIAN AND PACIFIC ISLANDER,Daniel,81,7
2016,MALE,ASIAN AND PACIFIC ISLANDER,Evan,77,8
2016,MALE,ASIAN AND PACIFIC ISLANDER,Liam,76,9
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jason,76,9
2016,MALE,ASIAN AND PACIFIC ISLANDER,Matthew,73,10
2016,MALE,ASIAN AND PACIFIC ISLANDER,Austin,69,11
2016,MALE,ASIAN AND PACIFIC ISLANDER,Eric,67,12
2016,MALE,ASIAN AND PACIFIC ISLANDER,Kevin,64,13
2016,MALE,ASIAN AND PACIFIC ISLANDER,William,62,14
2016,MALE,ASIAN AND PACIFIC ISLANDER,Justin,61,15
2016,MALE,ASIAN AND PACIFIC ISLANDER,Owen,60,16
2016,MALE,ASIAN AND PACIFIC ISLANDER,Mohammad,58,17
2016,MALE,ASIAN AND PACIFIC ISLANDER,Oliver,58,17
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aaron,57,18
2016,MALE,ASIAN AND PACIFIC ISLANDER,Noah,57,18
2016,MALE,ASIAN AND PACIFIC ISLANDER,Henry,56,19
2016,MALE,ASIAN AND PACIFIC ISLANDER,Benjamin,55,20
2016,MALE,ASIAN AND PACIFIC ISLANDER,Nathan,54,21
2016,MALE,ASIAN AND PACIFIC ISLANDER,Mason,54,21
2016,MALE,ASIAN AND PACIFIC ISLANDER,Alexander,53,22
2016,MALE,ASIAN AND PACIFIC ISLANDER,Leo,51,23
2016,MALE,ASIAN AND PACIFIC ISLANDER,Vincent,51,23
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ian,49,24
2016,MALE,ASIAN AND PACIFIC ISLANDER,Dylan,46,25
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jacob,45,26
2016,MALE,ASIAN AND PACIFIC ISLANDER,Andrew,45,26
2016,MALE,ASIAN AND PACIFIC ISLANDER,Kyle,44,27
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jonathan,44,27
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ivan,42,28
2016,MALE,ASIAN AND PACIFIC ISLANDER,James,41,29
2016,MALE,ASIAN AND PACIFIC ISLANDER,Michael,40,30
2016,MALE,ASIAN AND PACIFIC ISLANDER,Samuel,39,31
2016,MALE,ASIAN AND PACIFIC ISLANDER,Syed,38,32
2016,MALE,ASIAN AND PACIFIC ISLANDER,Brian,38,32
2016,MALE,ASIAN AND PACIFIC ISLANDER,Brandon,37,33
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ibrahim,37,33
2016,MALE,ASIAN AND PACIFIC ISLANDER,Alex,37,33
2016,MALE,ASIAN AND PACIFIC ISLANDER,Abdullah,36,34
2016,MALE,ASIAN AND PACIFIC ISLANDER,Alvin,36,34
2016,MALE,ASIAN AND PACIFIC ISLANDER,Eason,35,35
2016,MALE,ASIAN AND PACIFIC ISLANDER,Max,35,35
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jasper,35,35
2016,MALE,ASIAN AND PACIFIC ISLANDER,Kai,34,36
2016,MALE,ASIAN AND PACIFIC ISLANDER,Tenzin,34,36
2016,MALE,ASIAN AND PACIFIC ISLANDER,Logan,33,37
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jeremy,33,37
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ayaan,33,37
2016,MALE,ASIAN AND PACIFIC ISLANDER,Darren,32,38
2016,MALE,ASIAN AND PACIFIC ISLANDER,Gavin,32,38
2016,MALE,ASIAN AND PACIFIC ISLANDER,Andy,32,38
2016,MALE,ASIAN AND PACIFIC ISLANDER,Joshua,30,39
2016,MALE,ASIAN AND PACIFIC ISLANDER,Mohammed,29,40
2016,MALE,ASIAN AND PACIFIC ISLANDER,Joseph,29,40
2016,MALE,ASIAN AND PACIFIC ISLANDER,Theodore,28,41
2016,MALE,ASIAN AND PACIFIC ISLANDER,Julian,28,41
2016,MALE,ASIAN AND PACIFIC ISLANDER,Adam,28,41
2016,MALE,ASIAN AND PACIFIC ISLANDER,Arham,27,42
2016,MALE,ASIAN AND PACIFIC ISLANDER,Nicholas,27,42
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jaden,27,42
2016,MALE,ASIAN AND PACIFIC ISLANDER,Rayan,27,42
2016,MALE,ASIAN AND PACIFIC ISLANDER,Marcus,27,42
2016,MALE,ASIAN AND PACIFIC ISLANDER,David,26,43
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sean,25,44
2016,MALE,ASIAN AND PACIFIC ISLANDER,Zachary,25,44
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aidan,25,44
2016,MALE,ASIAN AND PACIFIC ISLANDER,Raymond,25,44
2016,MALE,ASIAN AND PACIFIC ISLANDER,Alan,25,44
2016,MALE,ASIAN AND PACIFIC ISLANDER,Anthony,25,44
2016,MALE,ASIAN AND PACIFIC ISLANDER,Oscar,24,45
2016,MALE,ASIAN AND PACIFIC ISLANDER,Derek,24,45
2016,MALE,ASIAN AND PACIFIC ISLANDER,Kyson,24,45
2016,MALE,ASIAN AND PACIFIC ISLANDER,Connor,24,45
2016,MALE,ASIAN AND PACIFIC ISLANDER,Rohan,24,45
2016,MALE,ASIAN AND PACIFIC ISLANDER,Tyler,23,46
2016,MALE,ASIAN AND PACIFIC ISLANDER,Luke,23,46
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jackson,23,46
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ayden,23,46
2016,MALE,ASIAN AND PACIFIC ISLANDER,Christopher,22,47
2016,MALE,ASIAN AND PACIFIC ISLANDER,Caleb,22,47
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aryan,22,47
2016,MALE,ASIAN AND PACIFIC ISLANDER,Nathaniel,22,47
2016,MALE,ASIAN AND PACIFIC ISLANDER,Winston,21,48
2016,MALE,ASIAN AND PACIFIC ISLANDER,Isaac,21,48
2016,MALE,ASIAN AND PACIFIC ISLANDER,Christian,21,48
2016,MALE,ASIAN AND PACIFIC ISLANDER,Steven,21,48
2016,MALE,ASIAN AND PACIFIC ISLANDER,Zayn,21,48
2016,MALE,ASIAN AND PACIFIC ISLANDER,Tristan,21,48
2016,MALE,ASIAN AND PACIFIC ISLANDER,Wesley,20,49
2016,MALE,ASIAN AND PACIFIC ISLANDER,Allen,20,49
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sebastian,20,49
2016,MALE,ASIAN AND PACIFIC ISLANDER,Adrian,20,49
2016,MALE,ASIAN AND PACIFIC ISLANDER,Arjun,20,49
2016,MALE,ASIAN AND PACIFIC ISLANDER,Hudson,20,49
2016,MALE,ASIAN AND PACIFIC ISLANDER,Louis,19,50
2016,MALE,ASIAN AND PACIFIC ISLANDER,Rayyan,19,50
2016,MALE,ASIAN AND PACIFIC ISLANDER,Hamza,19,50
2016,MALE,ASIAN AND PACIFIC ISLANDER,Elijah,19,50
2016,MALE,ASIAN AND PACIFIC ISLANDER,Xavier,19,50
2016,MALE,ASIAN AND PACIFIC ISLANDER,George,19,50
2016,MALE,ASIAN AND PACIFIC ISLANDER,Yusuf,19,50
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jordan,18,51
2016,MALE,ASIAN AND PACIFIC ISLANDER,Harrison,18,51
2016,MALE,ASIAN AND PACIFIC ISLANDER,Kingsley,18,51
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ayan,18,51
2016,MALE,ASIAN AND PACIFIC ISLANDER,Anson,18,51
2016,MALE,ASIAN AND PACIFIC ISLANDER,Gabriel,18,51
2016,MALE,ASIAN AND PACIFIC ISLANDER,Benson,18,51
2016,MALE,ASIAN AND PACIFIC ISLANDER,Caden,18,51
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jack,18,51
2016,MALE,ASIAN AND PACIFIC ISLANDER,Miles,18,51
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jerry,18,51
2016,MALE,ASIAN AND PACIFIC ISLANDER,Musa,17,52
2016,MALE,ASIAN AND PACIFIC ISLANDER,Kayden,17,52
2016,MALE,ASIAN AND PACIFIC ISLANDER,Charles,17,52
2016,MALE,ASIAN AND PACIFIC ISLANDER,Thomas,17,52
2016,MALE,ASIAN AND PACIFIC ISLANDER,Bryan,17,52
2016,MALE,ASIAN AND PACIFIC ISLANDER,John,17,52
2016,MALE,ASIAN AND PACIFIC ISLANDER,Roy,16,53
2016,MALE,ASIAN AND PACIFIC ISLANDER,Lawrence,16,53
2016,MALE,ASIAN AND PACIFIC ISLANDER,Felix,16,53
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ahnaf,15,54
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aarav,15,54
2016,MALE,ASIAN AND PACIFIC ISLANDER,Carson,15,54
2016,MALE,ASIAN AND PACIFIC ISLANDER,Leon,15,54
2016,MALE,ASIAN AND PACIFIC ISLANDER,Preston,15,54
2016,MALE,ASIAN AND PACIFIC ISLANDER,Eli,15,54
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jeffrey,15,54
2016,MALE,ASIAN AND PACIFIC ISLANDER,Krish,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Abdul,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Chris,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Zayan,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aayan,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Calvin,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Kabir,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Md,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Mustafa,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ahmed,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Richard,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Hunter,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Edison,14,55
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aaryan,13,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,Adyan,13,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,Hashim,13,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,Maxwell,13,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,Rehan,13,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,Cyrus,13,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,Brayden,13,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,Johnny,13,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,Cameron,13,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,Azaan,13,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,Armaan,13,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,Kian,13,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,Shawn,12,57
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ashton,12,57
2016,MALE,ASIAN AND PACIFIC ISLANDER,Carter,12,57
2016,MALE,ASIAN AND PACIFIC ISLANDER,Stanley,12,57
2016,MALE,ASIAN AND PACIFIC ISLANDER,Damon,12,57
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ahmad,12,57
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aden,12,57
2016,MALE,ASIAN AND PACIFIC ISLANDER,Elvis,12,57
2016,MALE,ASIAN AND PACIFIC ISLANDER,Eden,12,57
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aydin,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Asher,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Hayden,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Edward,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Hugo,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Simon,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Jace,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aahil,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Albert,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Cody,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Edwin,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Lincoln,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Farhan,11,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Wilson,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Robert,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ali,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ryder,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Terry,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Devin,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Grayson,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Timothy,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Cayden,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sulaiman,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Mikael,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Alston,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Victor,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Nelson,10,59
2016,MALE,ASIAN AND PACIFIC ISLANDER,Kimi,10,59
2016,MALE,BLACK NON HISPANIC,Noah,148,1
2016,MALE,BLACK NON HISPANIC,Aiden,137,2
2016,MALE,BLACK NON HISPANIC,Elijah,116,3
2016,MALE,BLACK NON HISPANIC,Liam,108,4
2016,MALE,BLACK NON HISPANIC,Ethan,107,5
2016,MALE,BLACK NON HISPANIC,Jeremiah,101,6
2016,MALE,BLACK NON HISPANIC,Amir,95,7
2016,MALE,BLACK NON HISPANIC,Joshua,94,8
2016,MALE,BLACK NON HISPANIC,Josiah,91,9
2016,MALE,BLACK NON HISPANIC,Mason,91,9
2016,MALE,BLACK NON HISPANIC,Carter,80,10
2016,MALE,BLACK NON HISPANIC,Jayden,75,11
2016,MALE,BLACK NON HISPANIC,Michael,71,12
2016,MALE,BLACK NON HISPANIC,David,66,13
2016,MALE,BLACK NON HISPANIC,Chase,65,14
2016,MALE,BLACK NON HISPANIC,Logan,65,14
2016,MALE,BLACK NON HISPANIC,King,64,15
2016,MALE,BLACK NON HISPANIC,Christian,61,16
2016,MALE,BLACK NON HISPANIC,Tyler,58,17
2016,MALE,BLACK NON HISPANIC,Cameron,58,17
2016,MALE,BLACK NON HISPANIC,Jacob,57,18
2016,MALE,BLACK NON HISPANIC,Isaiah,57,18
2016,MALE,BLACK NON HISPANIC,Malachi,56,19
2016,MALE,BLACK NON HISPANIC,Zion,54,20
2016,MALE,BLACK NON HISPANIC,Daniel,52,21
2016,MALE,BLACK NON HISPANIC,Kayden,50,22
2016,MALE,BLACK NON HISPANIC,Ayden,47,23
2016,MALE,BLACK NON HISPANIC,Kaiden,47,23
2016,MALE,BLACK NON HISPANIC,Messiah,47,23
2016,MALE,BLACK NON HISPANIC,Mohamed,45,24
2016,MALE,BLACK NON HISPANIC,Samuel,45,24
2016,MALE,BLACK NON HISPANIC,Christopher,44,25
2016,MALE,BLACK NON HISPANIC,Kyrie,44,25
2016,MALE,BLACK NON HISPANIC,Ryan,42,26
2016,MALE,BLACK NON HISPANIC,Jayce,41,27
2016,MALE,BLACK NON HISPANIC,Justin,41,27
2016,MALE,BLACK NON HISPANIC,Caleb,40,28
2016,MALE,BLACK NON HISPANIC,Nathan,40,28
2016,MALE,BLACK NON HISPANIC,Xavier,39,29
2016,MALE,BLACK NON HISPANIC,Aaron,39,29
2016,MALE,BLACK NON HISPANIC,Tristan,38,30
2016,MALE,BLACK NON HISPANIC,Amari,37,31
2016,MALE,BLACK NON HISPANIC,Jace,37,31
2016,MALE,BLACK NON HISPANIC,Nathaniel,36,32
2016,MALE,BLACK NON HISPANIC,Joel,35,33
2016,MALE,BLACK NON HISPANIC,Jaden,35,33
2016,MALE,BLACK NON HISPANIC,Matthew,35,33
2016,MALE,BLACK NON HISPANIC,Ashton,35,33
2016,MALE,BLACK NON HISPANIC,Jonathan,35,33
2016,MALE,BLACK NON HISPANIC,Prince,35,33
2016,MALE,BLACK NON HISPANIC,Hunter,34,34
2016,MALE,BLACK NON HISPANIC,Anthony,34,34
2016,MALE,BLACK NON HISPANIC,Alexander,34,34
2016,MALE,BLACK NON HISPANIC,Jason,33,35
2016,MALE,BLACK NON HISPANIC,Dylan,33,35
2016,MALE,BLACK NON HISPANIC,Jordan,32,36
2016,MALE,BLACK NON HISPANIC,Jayceon,32,36
2016,MALE,BLACK NON HISPANIC,Bryson,31,37
2016,MALE,BLACK NON HISPANIC,Adonis,31,37
2016,MALE,BLACK NON HISPANIC,Gabriel,31,37
2016,MALE,BLACK NON HISPANIC,Brandon,31,37
2016,MALE,BLACK NON HISPANIC,Nasir,30,38
2016,MALE,BLACK NON HISPANIC,Bryce,29,39
2016,MALE,BLACK NON HISPANIC,Karter,29,39
2016,MALE,BLACK NON HISPANIC,Kyle,29,39
2016,MALE,BLACK NON HISPANIC,Zachary,29,39
2016,MALE,BLACK NON HISPANIC,Emmanuel,29,39
2016,MALE,BLACK NON HISPANIC,Micah,28,40
2016,MALE,BLACK NON HISPANIC,Avery,28,40
2016,MALE,BLACK NON HISPANIC,Austin,28,40
2016,MALE,BLACK NON HISPANIC,Omari,28,40
2016,MALE,BLACK NON HISPANIC,Mamadou,28,40
2016,MALE,BLACK NON HISPANIC,Kai,28,40
2016,MALE,BLACK NON HISPANIC,Lucas,28,40
2016,MALE,BLACK NON HISPANIC,Ibrahim,27,41
2016,MALE,BLACK NON HISPANIC,Sebastian,27,41
2016,MALE,BLACK NON HISPANIC,Chance,27,41
2016,MALE,BLACK NON HISPANIC,Joseph,26,42
2016,MALE,BLACK NON HISPANIC,Nicholas,25,43
2016,MALE,BLACK NON HISPANIC,James,24,44
2016,MALE,BLACK NON HISPANIC,Maison,23,45
2016,MALE,BLACK NON HISPANIC,Kaleb,22,46
2016,MALE,BLACK NON HISPANIC,Eli,22,46
2016,MALE,BLACK NON HISPANIC,Adam,21,47
2016,MALE,BLACK NON HISPANIC,Andrew,21,47
2016,MALE,BLACK NON HISPANIC,Benjamin,20,48
2016,MALE,BLACK NON HISPANIC,Major,20,48
2016,MALE,BLACK NON HISPANIC,Julian,20,48
2016,MALE,BLACK NON HISPANIC,Malik,20,48
2016,MALE,BLACK NON HISPANIC,Isaac,20,48
2016,MALE,BLACK NON HISPANIC,Ezra,20,48
2016,MALE,BLACK NON HISPANIC,Jaiden,18,49
2016,MALE,BLACK NON HISPANIC,Richard,18,49
2016,MALE,BLACK NON HISPANIC,William,18,49
2016,MALE,BLACK NON HISPANIC,Robert,18,49
2016,MALE,BLACK NON HISPANIC,Legend,17,50
2016,MALE,BLACK NON HISPANIC,Nolan,17,50
2016,MALE,BLACK NON HISPANIC,Royal,17,50
2016,MALE,BLACK NON HISPANIC,John,17,50
2016,MALE,BLACK NON HISPANIC,Adrian,17,50
2016,MALE,BLACK NON HISPANIC,Elias,17,50
2016,MALE,BLACK NON HISPANIC,Grayson,16,51
2016,MALE,BLACK NON HISPANIC,Justice,16,51
2016,MALE,BLACK NON HISPANIC,Kevin,16,51
2016,MALE,BLACK NON HISPANIC,Alpha,16,51
2016,MALE,BLACK NON HISPANIC,Jaxon,16,51
2016,MALE,BLACK NON HISPANIC,Zaire,16,51
2016,MALE,BLACK NON HISPANIC,Princeton,15,52
